"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Type","Split System or Single Package","Cooling Capacity (kBtu/h)","Heating Capacity at 47°F (kBtu/h)","Heating Capacity at 17°F (kBtu/h)","Heating Capacity at 5°F (kBtu/h)","Heating Section Type","Cold Climate","Meets Peak Cooling Requirements","EER Rating (Btu/Wh)","EER2 Rating (Btu/Wh)","SEER Rating (Btu/Wh)","SEER2 Rating (Btu/Wh)","IEER Rating (Btu/Wh)","HSPF Rating (Btu/Wh)","HSPF2 Rating (Btu/Wh)","COP Rating at 47°F","COP Rating at 17°F","COP Rating at 5°F","Indoor Unit Model Number","VRF Indoor Model Type","VRF Outdoor Model Number(s)","Furnace Model Number","Refrigerant Type","Refrigerant with GWP","Date Available On Market","Date Certified","Markets","ENERGY STAR Model Identifier"
"3894097","Lennox Industries","ALLIED COMMERCIAL","LHT048H5E*1J","LHT048H5E*1J",,,"Very Small HP","Packaged","0",,"25",,"All Other","No","Yes",,"12",,"15.6",,,"7.2",,,,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/16/2024 12:00:00 AM","01/14/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT048H5E*1J_01032025013146_21216604717"
"3894069","Lennox Industries","ALLIED COMMERCIAL","LHT048H5E*1Y","LHT048H5E*1Y",,,"Very Small HP","Packaged","0",,"25",,"Electric Resistance","No","Yes",,"12",,"15.6",,,"7.2",,,,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/16/2024 12:00:00 AM","01/14/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT048H5E*1Y_12122024193013_21216604712"
"3894074","Lennox Industries","ALLIED COMMERCIAL","LHT060H5E*1G","LHT060H5E*1G",,,"Very Small HP","Packaged","0",,"33",,"All Other","No","Yes",,"11.8",,"15.2",,,"7.2",,,,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/16/2024 12:00:00 AM","01/14/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT060H5E*1G_12122024193013_21216604722"
"3894076","Lennox Industries","ALLIED COMMERCIAL","LHT060H5E*1J","LHT060H5E*1J",,,"Very Small HP","Packaged","0",,"33",,"All Other","No","Yes",,"11.8",,"15.2",,,"7.2",,,,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/16/2024 12:00:00 AM","01/14/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT060H5E*1J_12122024193014_21216604724"
"3894072","Lennox Industries","ALLIED COMMERCIAL","LHT060H5E*1Y","LHT060H5E*1Y",,,"Very Small HP","Packaged","0",,"33",,"Electric Resistance","No","Yes",,"11.8",,"15.2",,,"7.2",,,,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/16/2024 12:00:00 AM","01/14/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT060H5E*1Y_12122024193013_21216604719"
"3943261","Lennox Industries","ALLIED COMMERCIAL","LHT152H5E**Y,G,J","LHT152H5E**Y,G,J",,,"Small or Large HP","Packaged","136","128","73",,"Electric Resistance","No","Yes","11.1",,,,"15.2",,,"3.4","2.1",,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/13/2024 12:00:00 AM","01/23/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT152H5E**Y,G,J_01032025003316_26216611910"
"3943268","Lennox Industries","ALLIED COMMERCIAL","LHT156H5M**Y,G,J","LHT156H5M**Y,G,J",,,"Small or Large HP","Packaged","156","150","86",,"Electric Resistance","No","Yes","12.1",,,,"15.4",,,"3.4","2.1",,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/13/2024 12:00:00 AM","01/23/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT156H5M**Y,G,J_01032025003332_26216612280"
"3943269","Lennox Industries","ALLIED COMMERCIAL","LHT180H5M**Y,G,J","LHT180H5M**Y,G,J",,,"Small or Large HP","Packaged","176","176","104",,"Electric Resistance","No","Yes","11.1",,,,"15.5",,,"3.4","2.1",,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/13/2024 12:00:00 AM","01/23/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT180H5M**Y,G,J_01032025003332_26216612281"
"3943272","Lennox Industries","ALLIED COMMERCIAL","LHT240H5M**Y,G,J","LHT240H5M**Y,G,J",,,"Small or Large HP","Packaged","228","226","128",,"Electric Resistance","No","Yes","11.1",,,,"15.5",,,"3.4","2.1",,,,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/13/2024 12:00:00 AM","01/23/2025 12:00:00 AM","United States, Canada","ES_1082495_LHT240H5M**Y,G,J_01032025003333_26216612282"
"4021016","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.2",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093040_21217336206"
"4021017","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.6",,"All Other","No","Yes",,"13",,"15.2",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093040_21217336208"
"4021018","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20",,"All Other","No","Yes",,"13.4",,"15.5",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093041_21217336209"
"4021019","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"All Other","No","Yes",,"13.4",,"16",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093041_21217336210"
"4021020","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"All Other","No","Yes",,"13.4",,"16",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093041_21217336211"
"4021021","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093041_21217336212"
"4021022","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093042_21217336254"
"4021023","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093042_21217336255"
"4021024","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.6",,"Electric Resistance","No","Yes",,"13",,"15.2",,,"7.8",,,,"7AH1AE36PX-**",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093044_21217336174"
"4021025","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"Electric Resistance","No","Yes",,"13",,"15.2",,,"7.8",,,,"7AH1AV36PX-**",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093044_21217336177"
"4021026","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"Electric Resistance","No","Yes",,"12.8",,"15.2",,,"8",,,,"7AH2AE36PX-**",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093044_21217336179"
"4021027","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20",,"Electric Resistance","No","Yes",,"13.2",,"16",,,"7.8",,,,"7AH2AE42PX-**",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093044_21217336180"
"4021028","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20",,"All Other","No","Yes",,"13.2",,"16",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093045_21217336264"
"4021029","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20",,"All Other","No","Yes",,"13.4",,"16",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093045_21217336265"
"4021030","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20",,"All Other","No","Yes",,"13.4",,"16",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093045_21217336266"
"4021031","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093045_21217336267"
"4021032","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"All Other","No","Yes",,"13.4",,"16",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093046_21217336269"
"4021035","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"Electric Resistance","No","Yes",,"13.4",,"16",,,"7.8",,,,"7AH2AV42PXC**",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093048_21217336182"
"4021037","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093050_21217336278"
"4021044","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.6",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093053_21217336247"
"4021045","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093053_21217336248"
"4021046","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093053_21217336249"
"4021047","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093054_21217336252"
"4021048","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093054_21217336253"
"4021053","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093055_21217336214"
"4021054","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"All Other","No","Yes",,"13.4",,"15.5",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093055_21217336215"
"4021055","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7E[C,U]48CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093055_21217336218"
"4021057","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093058_21217336270"
"4021058","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093058_21217336273"
"4021059","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093058_21217336274"
"4021060","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05012025093058_21217336275"
"4021061","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States, Canada","ES_1082495_ML14KP1-036-233A**_05012025093058_21217336276"
"4021063","Lennox Industries","ALLIED COMMERCIAL","1082495","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.2",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42CX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05022025014742_21217336271"
"4021065","Lennox Industries","ALLIED COMMERCIAL","ML14KP1 Series","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05052025113049_21217360911"
"4021066","Lennox Industries","ALLIED COMMERCIAL","ML14KP1 Series","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05052025113049_21217360912"
"4021067","Lennox Industries","ALLIED COMMERCIAL","ML14KP1 Series","ML14KP1-036-233A**",,,"Very Small HP","Split","0",,"20.4",,"All Other","No","Yes",,"13.2",,"15.5",,,"7.8",,,,"7EH42BX-**+TDR",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","10/01/2024 12:00:00 AM","05/12/2025 12:00:00 AM","United States","ES_1082495_ML14KP1-036-233A**_05052025113051_21217360919"
